Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1967,8,,154,14.0,Y,,Robert Stevens (minors),LHP,,,,,,,,,,,,,HS,"St. Viator HS (Arlington Heights, IL)",8
1966,8,,149,9.0,Y,,Marty Meagher (minors),SS,,,,,,,,,,,,,HS,"Rolling Hills HS (Rolling Hills Estates, CA)",8
1965,8,,141,,Y,,Delbert Wilber (minors),SS,,,,,,,,,,,,,4Yr,"Purdue University (West Lafayette, IN)",8
2023,9,,283,29.0,Y,"$147,500",Avery Owusu-Asiedu (minors),OF,,,,,,,,,,,,,4Yr,"Southern Illinois University Edwardsville (Edwardsville, IL)",9
2022,9,,272,16.0,Y,"$22,500",Chad Castillo (minors),OF,,,,,,,,,,,,,4Yr,"California Baptist University (Riverside, CA)",9
2021,9,,265,13.0,Y,"$247,500",Gavin Tonkel (minors),OF,,,,,,,,,,,,,HS,"Heritage HS (Brentwood, CA)",9
2019,9,,270,13.0,Y,"$10,000",Rudy Rott (minors),1B,,,,,,,,,,,,,4Yr,"Ohio University (Athens, OH)",9
2018,9,,257,3.0,Y,"$800,000",Dominic Pipkin (minors),RHP,,,,,,,,,,,,,HS,"Pinole Valley HS (Pinole, CA)",9
2017,9,,263,8.0,Y,"$10,000",Jack Zoellner (minors),3B,,,,,,,,,,,,,4Yr,"University of New Mexico (Albuquerque, NM)",9
2016,9,,257,1.0,Y,"$172,600",Blake Quinn (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",9
2015,9,,264,9.0,Y,"$162,400",Mark Laird (minors),CF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",9
2014,9,,262,7.0,Y,"$5,000",Matt Hockenberry (minors),RHP,,,,,,,,,,,,,4Yr,"Temple University (Philadelphia, PA)",9
2013,9,,271,15.0,Y,"$5,000",Shane Martin (minors),RHP,,,,,,,,,,,,,4Yr,"Southwestern Oklahoma State University (Weatherford, OK)",9
2012,9,,308,30.0,Y,"$50,000",Jordan Guth (minors),RHP,,,,,,,,,,,,,4Yr,"University of Wisconsin-Milwaukee (Milwaukee, WI)",9
2011,9,,301,30.0,Y,"$100,000",Logan Moore (minors),C,,,,,,,,,,,,,JC,"Northeastern Junior College (Sterling, CO)",9
2010,9,,291,26.0,N,,Brenton Allen (minors),RF,,,,,,,,,,,,,HS,"Richard Gahr HS (Cerritos, CA)",9
2009,9,,287,26.0,Y,"$150,000",Aaron Altherr (minors),CF,1.6,359.0,1016.0,37.0,0.219,0.708,1.0,0.0,0.0,9.0,2.0,0.0,HS,"Agua Fria HS (Avondale, AZ)",9
2008,9,,286,24.0,Y,"$80,000",Cody Overbeck (minors),3B,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",9
2007,9,,293,19.0,Y,"$50,000",Chris Kissock (minors),RHP,,,,,,,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)",9
2006,9,,277,21.0,Y,"$75,000",Andy Cruse (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",9
2005,9,,277,17.0,Y,"$15,000",Clay Harris (minors),2B,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",9
2004,9,,272,21.0,Y,"$67,500",Andy MacFarlane (minors),OF,,,,,,,,,,,,,JC,"Treasure Valley Community College (Ontario, OR)",9
2003,9,,265,18.0,Y,"$70,000",Jason Crosland (minors),3B,,,,,,,,,,,,,JC,"Lamar Community College (Lamar, CO)",9
2002,9,,269,17.0,Y,,Rob Harrand (minors),RHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",9
2001,9,,260,4.0,Y,,Chris Roberson (minors),OF,0.0,85.0,69.0,0.0,0.232,0.514,,,,,,,JC,"Feather River College (Quincy, CA)",9
2000,9,,265,15.0,Y,,Felix Ortega (minors),C,,,,,,,,,,,,,HS,"Medardo Carazo HS (Trujillo Alto, Puerto Rico)",9
1999,9,,276,12.0,Y,,Julio Collazo (minors),SS,,,,,,,,,,,,,JC,"Mississippi Delta Community College (Moorhead, MS)",9
1998,9,,254,1.0,Y,,Ryan Madson (minors),RHP,13.5,562.0,49.0,0.0,0.122,0.3,740.0,61.0,48.0,3.48,1.24,91.0,HS,"Valley View HS (Moreno Valley, CA)",9
1997,9,,266,2.0,N,,Michael Schulte (minors),RHP,,,,,,,,,,,,,HS,"Grover Cleveland HS (Reseda, CA)",9
1996,9,,256,11.0,Y,,Brandon Marsters (minors),C,,,,,,,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",9
1995,9,,241,14.0,Y,,Kirk Pierce (minors),C,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",9
1994,9,,254,23.0,Y,,Joel Zamudio (minors),RHP,,,,,,,,,,,,,HS,"James Monroe HS (North Hills, CA)",9
1993,9,,244,4.0,Y,,Nelson Metheney (minors),RHP,,,,,,,,,,,,,4Yr,"University of Virginia's College at Wise (Wise, VA)",9
1992,9,,249,13.0,N,,Nate Brown (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",9
1991,9,,239,10.0,Y,,Phil Geisler (minors),OF,,,,,,,,,,,,,4Yr,"University of Portland (Portland, OR)",9
