Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2010,4,,131,16,N,,Austin Wood (minors),RHP,,,,,,,,,,,,,JC,"St. Petersburg College (St. Petersburg, FL)",4
2009,4,,139,28,Y,"$750,000",Luke Bailey (minors),C,,,,,,,,,,,,,HS,"Troup County HS (LaGrange, GA)",4
2008,4,,113,1,Y,"$500,000",Ty Morrison (minors),OF,,,,,,,,,,,,,HS,"Tigard HS (Tigard, OR)",4
2007,4,,125,1,Y,"$250,000",David Newmann (minors),LHP,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2006,4,,109,3,Y,"$400,000",Alex Cobb (minors),RHP,19.6,11.0,24.0,0.0,0.083,0.245,230.0,77.0,75.0,3.85,1.28,0.0,HS,"Vero Beach HS (Vero Beach, FL)",4
2005,4,,118,8,Y,"$500,000",Jeremy Hellickson (minors),RHP,11.3,109.0,175.0,0.0,0.143,0.373,232.0,76.0,75.0,4.13,1.25,0.0,HS,"Hoover HS (Des Moines, IA)",4
2004,4,,105,4,Y,"$350,000",Matt Spring (minors),C,,,,,,,,,,,,,4Yr,"Utah Tech University (St. George, UT)",4
2003,4,,98,1,Y,"$400,000",Travis Schlichting (minors),3B,0.3,14.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,3.55,1.42,0.0,HS,"Round Rock HS (Round Rock, TX)",4
2002,4,,104,2,Y,,Wes Bankston (minors),OF,-0.5,17.0,59.0,1.0,0.203,0.543,,,,,,,HS,"Plano East HS (Plano, TX)",4
2001,4,,109,3,N,,Dave Bush (minors),RHP,3.6,157.0,263.0,0.0,0.129,0.32,211.0,56.0,69.0,4.73,1.31,0.0,4Yr,"Wake Forest University (Winston-Salem, NC)",4
1999,4,,115,1,Y,,Alex Santos (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",4
1998,4,,132,29,Y,,Josh Pressley (minors),1B,,,,,,,,,,,,,HS,"Westminster Academy (Fort Lauderdale, FL)",4
1997,4,,144,30,Y,,Todd Belitz (minors),LHP,-0.1,8.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,6.39,1.58,0.0,4Yr,"Washington State University (Pullman, WA)",4
1996,4,,124,29,Y,,Cedrick Bowers (minors),LHP,-0.4,8.0,0.0,0.0,,,19.0,0.0,1.0,7.4,1.65,0.0,HS,"Chiefland HS (Chiefland, FL)",4
2023,5,,156,19,Y,"$847,500",Trevor Harrison (minors),P,,,,,,,,,,,,,HS,"J. W. Mitchell HS (New Port Richey, FL)",5
2022,5,,164,28,Y,"$247,500",Jalen Battles (minors),SS,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",5
2021,5,,161,29,Y,"$312,500",Mason Auer (minors),OF,,,,,,,,,,,,,JC,"San Jacinto College, North Campus (Houston, TX)",5
2020,5,,155,24,Y,"$340,000",Jeff Hakanson (minors),P,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",5
2019,5,,158,21,Y,"$297,500",Ben Brecht (minors),P,,,,,,,,,,,,,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",5
2018,5,,150,16,Y,"$747,500",Taj Bradley (minors),P,-0.4,0.0,0.0,,,,23.0,5.0,8.0,5.59,1.39,0.0,HS,"Redan HS (Stone Mountain, GA)",5
2017,5,,139,4,Y,"$272,500",Josh Fleming (minors),LHP,-1.2,1.0,1.0,0.0,0.0,0.0,55.0,19.0,13.0,4.88,1.42,1.0,4Yr,"Webster University (St. Louis, MO)",5
2016,5,,150,14,Y,"$297,500",Mikey York (minors),RHP,,,,,,,,,,,,,JC,"College of Southern Nevada (Henderson, NV)",5
2015,5,,148,13,Y,"$356,400",Joe McCarthy (minors),RF,-0.4,4.0,10.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",5
2014,5,,157,22,Y,"$250,000",Michael Russell (minors),SS,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",5
2013,5,,158,22,Y,"$247,500",Johnny Field (minors),2B,0.6,83.0,221.0,9.0,0.222,0.657,1.0,0.0,0.0,0.0,1.0,0.0,4Yr,"University of Arizona (Tucson, AZ)",5
2012,5,,182,24,Y,"$322,500",Bralin Jackson (minors),CF,,,,,,,,,,,,,HS,"Raytown South HS (Raytown, MO)",5
2011,5,,180,29,N,,J.D. Davis (minors),3B,3.1,594.0,1742.0,68.0,0.261,0.775,3.0,0.0,0.0,3.38,1.13,0.0,HS,"Elk Grove HS (Elk Grove, CA)",5
2010,5,,161,16,Y,"$250,000",Ian Kendall (minors),RHP,,,,,,,,,,,,,HS,"Ashland HS (Ashland, OR)",5
2009,5,,169,28,Y,"$680,000",Jeff Malm (minors),1B,,,,,,,,,,,,,HS,"Bishop Gorman HS (Las Vegas, NV)",5
2008,5,,143,1,Y,"$195,000",Mike Sheridan (minors),1B,,,,,,,,,,,,,4Yr,"College of William and Mary (Williamsburg, VA)",5
2007,5,,155,1,Y,"$150,000",Dustin Biell (minors),OF,,,,,,,,,,,,,HS,"Inglemoor HS (Kenmore, WA)",5
2006,5,,139,3,Y,"$200,000",Shawn O'Malley (minors),SS,0.6,124.0,268.0,3.0,0.231,0.632,,,,,,,HS,"Southridge HS (Kennewick, WA)",5
2005,5,,148,8,Y,"$177,500",Michael McCormick (minors),3B,,,,,,,,,,,,,HS,"Marist Catholic HS (Eugene, OR)",5
2004,5,,135,4,Y,"$215,000",Jake McGee (minors),LHP,7.1,289.0,0.0,0.0,,,650.0,32.0,28.0,3.71,1.15,79.0,HS,"Edward C. Reed HS (Sparks, NV)",5
2003,5,,128,1,Y,"$300,000",Jon Barratt (minors),LHP,,,,,,,,,,,,,HS,"Hillcrest HS (Springfield, MO)",5
2002,5,,134,2,N,,Mark Romanczuk (minors),LHP,,,,,,,,,,,,,HS,"St. Mark's HS (Wilmington, DE)",5
2001,5,,139,3,Y,,Chris Seddon (minors),LHP,-0.4,7.0,3.0,0.0,0.0,0.0,38.0,2.0,3.0,5.47,1.53,0.0,HS,"Canyon HS (Santa Clarita, CA)",5
2000,5,,136,6,Y,"$450,000",Jace Brewer (minors),SS,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",5
1999,5,,145,1,Y,"$350,000",Seth McClung (minors),RHP,-0.7,89.0,27.0,0.0,0.185,0.407,177.0,26.0,34.0,5.46,1.58,6.0,HS,"Greenbrier East HS (Lewisburg, WV)",5
1998,5,,162,29,Y,,Aubrey Huff (minors),3B,20.5,1681.0,6104.0,242.0,0.278,0.806,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
1997,5,,174,30,Y,,Marquis Roberts (minors),LHP,,,,,,,,,,,,,HS,"McLane HS (Fresno, CA)",5
1996,5,,154,29,Y,,Alex Sanchez (minors),OF,1.1,427.0,1527.0,6.0,0.296,0.702,,,,,,,4Yr,"Miami Dade College, Wolfson Campus (Miami, FL)",5
2023,6,,183,19,Y,"$304,800",TJ Nichols (minors),P,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",6
2022,6,,194,28,Y,"$597,500",Gary Gill Hill (minors),P,,,,,,,,,,,,,HS,"John F. Kennedy Catholic Preparatory School (Somers, NY)",6
2021,6,,191,29,Y,"$222,500",Mason Montgomery (minors),P,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",6
